,tweet,hashtags,class,label
11271,healthy habit pursue greatness audio program healthy productive wellness,"['healthy', 'productive', 'wellness']",,0.0
11272,u hold man year watch change u hear say no loyalty no,[],,0.0
11273,second marathon tomorrow anxious runnershigh,"['anxious', 'runnershigh']",,0.0
11274,scream lolathecockatoo scream crazy hyper run windowsi vine lola cockatoo,"['lolathecockatoo', 'screaming', 'crazy', 'hyper', 'running', 'windowsi']",,0.0
11275,baby sound good bless love happiness blonde lyric cute,"['blessed', 'love', 'happiness', 'blonde', 'lyrics', 'cuteâ']",,0.0
11276,kscrashcorrectors kscrashcorrectors lopezchiro fathersday lopez family chiropractic,"['father', 'lopez', 'family', 'chiropractic']",,0.0
11277,see how get fly free airasiago hurry promo day share ramadan,"['8share', 'ramadan']",,0.0
11278,healthy lean grill chicken grill vegetable tuesday menucomdo guiaayb alacaado,"['tuesday', 'menucomdo', 'guiaayb', 'alacaado']",,0.0
11279,hi pretty wanna love hellokitty mrhappy smile bless fruitpie tuesday,"['hellokitty', 'mrhappy', 'smile', 'blessed', 'fruitpie', 'tuesdayâ']",,0.0
11280,preston next pirelli ormsuk britishmx,"['pirelli', 'ormsuk', 'britishmx']",,0.0
11281,lefty hate uk amp everything prefer swarm stinky boat people u,[],,0.0
11282,shoutout dad fathersday,"['dads', 'fathersday']",,0.0
11283,yes herb alpe full moon,[],,0.0
11284,ive get bottle lovely owe retweet dear show,[],,0.0
11285,r u foodaholic bt r unable cherish yummy food coz toothache dnt b whn u r hungry drmitali,"['foodaholic', 'food', 'toothaches', 'hungry', 'drmitali']",,0.0
11286,check weight loss transformation youtube fitness health weightloss,"['youtube', 'fitness', 'health', 'weightloss']",,0.0
11287,vacation ahead plan leave room surprise well travel vacation aruba recharge,"['travel', 'vacation', 'aruba', 'recharged']",,0.0
11288,nothing like river island sale shop spree cheer retailtherapy riverisland shoppingqueen alwayscheersyouup,"['retailtherapy', 'riverisland', 'shoppingqueen', 'alwayscheersyouup']",,0.0
11289,terribly shock gorilla shoot wish gorilla didnt die glad child okay thefishandmspb,['thefishandmspb8'],,0.0
11290,lighttherapy help sad depression altwaystoheal healthy,"['lighttherapy', 'sad', 'depression', 'altwaystoheal', 'healthy']",,0.0
11291,bihday leaser,[],,0.0
11292,finally enrol thank god inspire,['inspired'],,0.0
11293,night consist watch orange new black netflix,['netflix'],,0.0
11294,yeah also find hulk doesnt penis,[],,0.0
11295,photoshoot time jealousbody bodyscrub fun photo love jealous,"['jealousbody', 'bodyscrub', 'fun', 'photo', 'love', 'jealous']",,0.0
11296,one sleep special launch,[],,0.0
11297,armcandy rooster simulation want climb vast expanse mountain reach leakage cock w,['armcandy'],,0.0
11298,massive thank follower love suppo thankyou follower twitter,"['thankyou', 'followers', 'twitter']",,0.0
11299,come hdh ha first time feel,[],,0.0
11300,sculpt gel nail love gel nail rebecca nail plymouth,"['love', 'gel', 'nails']",,0.0
11301,ohio day tennessee day,[],,0.0
11302,draw draw fairy faiytail blackbutler cielphantomhive natsu cry fail,"['a', 'draw', 'drawing', 'fairy', 'faiytail', 'blackbutler', 'cielphantomhive', 'natsu', 'crying', 'fail']",,0.0
11303,turn year young newyear newblessings bihday thankful grateful,"['newyear', 'newblessings', 'thankful', 'grateful']",,0.0
11304,watch live tonight boy george culture club memory,['memories'],,0.0
11305,setup bbc iplayer watch nonus news surprise how good news v gun amp voilence topic p,"['bbc', 'iplayer', 'gun', 'voilence']",,0.0
11306,why god destroy facebecause much inbreeding sister hump bible many time,[],,0.0
11307,how yahoo derail tumblr,[],,0.0
11308,glass marble saw arrive box half size car,[],,0.0
11309,still freak,[],,0.0
11310,play philip wesley leave darkness behind music song,[],,0.0
11311,not august,[],,0.0
11312,repoer disable mock perfectly honest,[],,0.0
11313,way stay relevant open mouth tell people buisness,[],,0.0
11314,let go back,[],,0.0
11315,tom jerry icepole see someone feel good kid child awesome,"['kids', 'child', 'awesome']",,0.0
11316,migrant refugeeweek uk home immigrant amproud,"['migrant', 'refugeeweek', 'uk', 'immigrant']",,0.0
11317,lonely friday weekend shooging photo monochrome healthy camera japan girl model love l,"['friday', 'weekend', 'shooging', 'photo', 'monochrome', 'healthy', 'camera', 'japan', 'girl', 'model', 'love', 'lâ']",,0.0
11318,view every morning since counciltax filth,"['counciltax', 'filth']",,0.0
11319,cotd polar bear climb race angry polar bear climb race polar bear live cold place look,['cotd'],,0.0
11320,fathersday mcguiresoutdoor family,"['fathersday', 'mcguiresoutdoor', 'family']",,0.0
11321,sorry inactivity test week test video back,[],,0.0
11322,type nonsense republican hold country back prayersup family,"['republicans', 'prayersup']",,0.0
11323,thank follow friday,[],,0.0
11324,bbuk line bad ever bunch z lister think general public absolutely no eye candy girl boy,['bbuk'],,0.0
11325,bday bffs bihday bihdaygirl fun smile photooftheday instadaily,"['bffs', 'bihday', 'bihdaygirl', 'fun', 'smile', 'photooftheday', 'instadailyâ']",,0.0
11326,euro finally coybig euro,"['coybig', 'euro2016']",,0.0
11327,sweet instagood idola idol followme selfie,"['instagood', 'ì', 'å', 'idola', 'idol', 'à¹', 'followme', 'selfie', 'ã']",,0.0
11328,get thewall help suppo veteran join,"['thewall', 'veterans']",,0.0
11329,list yojanas indian government pdf,[],,0.0
11330,dont learn everything someone learn something everyone longhair friend,"['longhair', 'friendsâ']",,0.0
11331,everyone victim always someone el fault,[],,0.0
11332,really well do dear p what sta lemans weekend manor ht,"['p4', 'lemans24', 'manor']",,0.0
11333,miley cyrus new ebay scifi ufohaslanded ufo alien western shooter cowboy,"['ebay', 'scifi', 'ufohaslanded', 'ufos', 'aliens', 'western', 'shooter', 'cowboy']",,0.0
11334,happy bihday johnny johnnydepp bihday bihday johnny depp johnnydepp,"['johnnydepp', 'bihday', 'bihday', 'johnny', 'depp', 'johnnydepp']",,0.0
11335,final preparation tomorrow mozilla event gtu ld collage engineer speaker talk mozilla womozilla mozguj mozin,"['ld', 'speaker', 'mozilla', 'womozilla', 'mozguj', 'mozin']",,0.0
11336,see come theatre amp staff member hear say need tissue amp give one thank,['thanks'],,0.0
11337,ive wait moment month lol last work day edc herewego,['herewego'],,0.0
11338,presentation happen fullpaicipation,['fullpaicipation'],,0.0
11339,interview friday job really want pray get thank god grateful,['grateful'],,0.0
11340,please u notlongnow whatson familyfun,"['notlongnow', 'whatson', 'familyfun']",,0.0
11341,yeah meet dr winter ohopedic surgeon check hand amp yeehaaaw im completely recover,[],,0.0
11342,humpday time limit dont miss book w ivy natural sexy vega esco,"['humpday', 'natural', 'sexy', 'vegas', 'esco']",,0.0
11343,still experience post even depression,[],,0.0
11344,men footjoy black saddle weave golf shoe soft spike soft heel inse footjoy black,"['footjoy', 'black']",,0.0
11345,actually stop rainingfor nowso bike ride cycle mtb,"['cycling', 'mtb']",,0.0
11346,happy juneteenth love neverforget bless favor love fearless humble peace,"['neverforget', 'blessed', 'favored', 'loved', 'fearless', 'humbled', 'peaceâ']",,0.0
11347,hiii nice performance u deserve mark mark saregamapa year cant understand,['saregamapa'],,0.0
11348,learn grow soar confidence positivevibes success lovemylife tenpluslife,"['confidence', 'positivevibes', 'success', 'lovemylife', 'tenpluslife']",,0.0
11349,father day love u papa,[],,0.0
11350,come pay talkshowcircuit petit campus amp stick around th hour im cohosting best fringebuzz,"['talkshowcircuit', 'fringebuzz']",,0.0
11351,father day love father,['father'],,0.0
11352,goddaughter fast asleep prosecco hand film tvperfect sundaynightsin selfie,"['sundaynightsin', 'selfie']",,0.0
11353,nobody help since day complaint ref nothinglikenew mensfashion centralatdahisar,"['nothinglikenew', 'mensfashion', 'centralatdahisar']",,0.0
11354,socialize bull dominate bull direct whatever want,['socializing'],,0.0
11355,happiness motheranddaughter blackandwhitephotohraphy love momentofhappiness,"['motheranddaughter', 'blackandwhitephotohraphy', 'love', 'momentofhappinessâ']",,0.0
11356,ciao tutti weekend friend,"['weekend', 'friendsâ']",,0.0
11357,yesterday love life moment hijab girl beautiful friend work instagood,"['love', 'life', 'moment', 'hijab', 'girls', 'beautiful', 'friends', 'work', 'instagoodâ']",,0.0
11358,friendsarena polar bear climb race angry polar bear climb race polar bear live cold place,['friendsarena'],,0.0
11359,may celebrate love word action heas love forever life mantra smile,"['love', 'forever', 'life', 'mantra', 'smile']",,0.0
11360,im happy letterofacceptance iwillbeback,"['letterofacceptance', 'iwillbebackâ']",,0.0
11361,next bracelet desdelaraiz handmade color joy hechoamano,"['desdelaraiz', 'handmade', 'color', 'joy', 'hechoamanoâ']",,0.0
11362,nothing attractive happy aurore mourette quote nothing attractive,"['quote', 'nothing', 'attractive']",,0.0
11363,im literally right next dramatic cprceified,"['dramatic', 'cprceified']",,0.0
11364,dont word orlando,['orlando'],,0.0
11365,walk today bhagmojobhag nofail,"['bhagmojobhag', 'nofail']",,0.0
11366,simple rule life quote leadership inspiration,"['quote', 'leadership', 'inspiration']",,0.0
11367,thank ceainly awesome inspire day frid,"['awesome', 'inspiring', 'fridâ']",,0.0
11368,whoever say long distance military relationship dont work never really try,[],,0.0
11369,orlandoshooting rip connect deep tragedy gay hompohobic pulse nightclub respect,"['orlandoshooting', 'rip', 'gay', 'hompohobic', 'pulse', 'nightclub']",,0.0
11370,yup knicks fan hard easy nba fan playoff roll around,[],,0.0
11371,thank lunch house today mademyday aldersgate loyalcustomer,"['mademyday', 'aldersgate', 'loyalcustomer']",,0.0
11372,yay finally home sign there appletv app,[],,0.0
11373,pmqs why not deal bloody beer destitute desperate povey,"['pmqs', 'destitute', 'desperate', 'povey']",,0.0
11374,youre young stop worry,[],,0.0
11375,tgif letthefunbegin hastieweekend chelters come lindaahastie,"['tgif', 'letthefunbegin', 'hastieweekend', 'chelters']",,0.0
11376,punjab green revolution drug revolution couesy akali congress udtapunjab,"['punjab', 'akali', 'congress', 'udtapunjab']",,0.0
11377,self seed fox glove veg patch day,[],,0.0
11378,hello sunglass notmine darkerhair explodedhair boom hairdresser,"['sunglasses', 'notmine', 'darkerhair', 'explodedhair', 'boom', 'hairdresser']",,0.0
11379,knowwwwww how long take remember damn password,[],,0.0
11380,well serve fresh crpes weekend amp strong coffee parklife parklifefestival,"['crãªpes', 'coffee', 'parklife2016', 'parklifefestivalð']",,0.0
11381,how would org different main focus management make people mon gt gt,"['management', 'monâ']",,0.0
11382,read every single one dwpwishlist tweet cant wait reveal first phase lineup dwp,"['dwp16wishlist', 'dwp16']",,0.0
11383,lady successful live manhattan who care approve mean life,[],,0.0
11384,say surname keep say assassin hope prof correct welcome cardiff patrick,[],,0.0
11385,ive ask people legitimately true life cry vine queen depress,"['crying', 's']",,0.0
11386,back dacks chasin adirondacks highpeaks,"['chasin46', 'adirondacks', 'highpeaks']",,0.0
11387,regard cosby even w depo release ppl still dont believe victim,[],,0.0
11388,fashion smile love girl instagood follome xoxo japan tokyo model jamp,"['fashion', 'smiles', 'love', 'girl', 'instagood', 'follome', 'xoxo', 'japan', 'tokyo', 'model', 'jamp']",,0.0
11389,mimando mi compis del trabajo cumpleaos bihday,['cumpleaã'],,0.0
11390,electrify positive affirmation,"['i_am', 'positive', 'affirmation']",,0.0
11391,check pt nationalbestfriendsday kid who put weirdness everyday,"['nationalbestfriendsday', 'kids']",,0.0
11392,come kid who cant handle drink,[],,0.0
11393,lol not bad face swap give dad look like ginola,['ginola'],,0.0
11394,go let people icrs,['icrs2016'],,0.0
11395,morning fight fashionblogger fashionillustrator fashionillustration,"['fighting', 'fashionblogger', 'fashionillustrator', 'fashionillustrationâ']",,0.0
11396,normal people grandpa die instagramers grandpa die heafail gurdafail love samahan chita dukh pray tagforlikes,"['grandpa', 'died', 'heafail', 'gurdafail', 'love', 'samahan', 'chita', 'dukh', 'pray', 'tagforlikes']",,0.0
11397,finally get fish tank saltwateank angelfish lovemylittlefish nottingham,"['saltwateank', 'angelfish', 'lovemylittlefish', 'nottingham']",,0.0
11398,wholesome positive affirmation,"['i_am', 'positive', 'affirmation']",,0.0
11399,cad hold gain week bbh blog silver gold forex,"['cad', 'blog', 'silver', 'gold', 'forex']",,0.0
11400,mad syfy furious bar fight wyonna earp bobo del ray michael eklund via giphy,[],,0.0
11401,choice make day none impoant choice positive attitude motivation,['motivation'],,0.0
11402,happy work conference right mindset lead cultureofdevelopment organization work mindset,"['work', 'mindset']",,0.0
11403,think bernie folk instinctively understand corrupt hell damn many dont seem care,['bernie'],,0.0
11404,everyone goluckysaturday,[],,0.0
11405,who suppoing tonight,[],,0.0
11406,holiday france instamoment instagood hi live life sea sun sunshine hey,"['france', 'instamoment', 'instagood', 'hi', 'live', 'life', 'sea', 'sun', 'sunshine', 'heyâ']",,0.0
11407,think last high school summative force last night weve come long way,[],,0.0
11408,new runningman right yall may stick old version,['runningman'],,0.0
11409,turn no one keep break promise suck impoant one always break first fml liar,"['fml', 'liar']",,0.0
11410,annefrank quote,"['annefrank', 'quote']",,0.0
11411,yet kill ok,[],,0.0
11412,go midweek blue aff stray tonight amp cant wait fitnessfirst,"['aff', 'fitnessfirst']",,0.0
11413,stick rat race find freedom masterkeyexperience,['masterkeyexperience'],,0.0
11414,talk gun violence last night dead shoot gay nightclub orlando,[],,0.0
11415,clip last night look sound great look forward show birmingham saturday,[],,0.0
11416,new spectacle ready collection,[],,0.0
11417,love mexico,[],,0.0
11418,present moment fill joy happiness thinkbigsundaywithmarsha,['thinkbigsundaywithmarsha'],,0.0
11419,ukrainian athlete not grosseto watch livestream without see not,[],,0.0
11420,arent cute love love mineforever marriedlife,"['love', 'mineforever', 'marriedlife']",,0.0
11421,wish afford ipad pro macbook mom say workin hard ipad wish,"['ipad', 'wish']",,0.0
11422,happy satnight boy feel alone make byself,"['feel', 'alone', 'make', 'byself']",,0.0
11423,unfollowed gt,[],,0.0
11424,flower blossom joy oscar wilde quote trust life love healthy meditation yoga,"['flower', 'blossoms', 'joy', 'quote', 'trust', 'life', 'love', 'healthy', 'meditation', 'yoga']",,0.0
11425,what awful day twitter crazy end political spectrum spew nonsense never mind horrific act,['twitter'],,0.0
11426,epic weekend ahead friend,[],,0.0
11427,world extremism,['extremism'],,0.0
11428,get new book selfproclaimedbooknerd loveread,"['selfproclaimedbooknerd', 'love2read']",,0.0
11429,chris back soccer miss spring season break,"['soccer', 'spring', 'season']",,0.0
